@relation training

@attribute 'PLAYER1' numeric
@attribute 'PLAYER2' numeric
@attribute 'P2ACE' numeric
@attribute 'P1NETPOINTWON' numeric
@attribute 'P1BREAKPOINTWON' numeric
@attribute 'P1ACE' numeric
@attribute 'P1FIRSTSRVWON' numeric
@attribute 'P1FIRSTSRVIN' numeric
@attribute 'P2UNFERR' numeric
@attribute 'P1DOUBLEFAULT' numeric
@attribute 'P2NETPOINT' numeric
@attribute 'P1FORCEDERROR' numeric
@attribute 'P2BREAKPOINTMISSED' numeric
@attribute 'P2NETPOINTWON' numeric
@attribute 'P2DOUBLEFAULT' numeric
@attribute 'P2SECONDSRVIN' numeric
@attribute 'P2FIRSTSRVIN' numeric
@attribute 'P2SECONDSRVWON' numeric
@attribute 'P2WINNER' numeric
@attribute 'P2BREAKPOINTWON' numeric
@attribute 'P1SECONDSRVIN' numeric
@attribute 'P1WINNER' numeric
@attribute 'P2GAMESWON' numeric
@attribute 'P2BREAKPOINT' numeric
@attribute 'P2FORCEDERROR' numeric
@attribute 'P1GAMESWON' numeric
@attribute 'P1NETPOINT' numeric
@attribute 'P1BREAKPOINTMISSED' numeric
@attribute 'P1UNFERR' numeric
@attribute 'P2FIRSTSRVWON' numeric
@attribute 'P1BREAKPOINT' numeric
@attribute 'P1SECONDSRVWON' numeric
@attribute 'SURFACE' string
@attribute 'WINNER' {1,2}

@data
1,2,2,25,2,17,0,0,17,1,15,0,8,12,5,0,0,0,25,4,0,36,601,8,0,455,42,2,25,0,2,0,GRASS,2
1,2,11,12,5,20,0,0,17,0,33,0,1,20,3,0,0,0,27,1,0,48,435,1,0,484,13,7,11,0,7,0,GRASS,1
1,2,6,13,2,7,0,0,9,3,14,0,8,12,0,0,0,0,25,5,0,26,467,8,0,309,27,2,26,0,2,0,GRASS,2
1,2,15,34,5,7,0,0,33,3,47,0,15,27,3,0,0,0,51,4,0,49,611,15,0,618,56,14,34,0,14,0,GRASS,1
1,2,1,21,6,13,0,0,12,2,17,0,0,13,0,0,0,0,18,0,0,35,156,0,0,345,23,8,8,0,8,0,GRASS,1
1,2,13,29,3,10,0,0,18,5,30,0,6,23,4,0,0,0,48,3,0,47,585,6,0,701,41,6,18,0,6,0,GRASS,2
1,2,12,12,2,22,0,0,32,5,37,0,5,24,8,0,0,0,46,2,0,55,798,5,0,756,15,7,22,0,7,0,GRASS,1
1,2,7,24,5,10,0,0,23,0,19,0,6,16,3,0,0,0,41,3,0,34,529,6,0,595,31,14,20,0,14,0,GRASS,1
1,2,17,14,1,16,0,0,18,4,22,0,13,17,3,0,0,0,37,4,0,36,652,13,0,589,26,1,43,0,1,0,GRASS,2
1,2,7,19,3,4,0,0,24,0,43,0,3,22,3,0,0,0,28,0,0,30,423,3,0,472,23,8,10,0,8,0,GRASS,1
1,2,13,17,1,11,0,0,11,6,28,0,6,22,3,0,0,0,30,3,0,41,431,6,0,407,23,2,25,0,2,0,GRASS,2
1,2,12,10,2,4,0,0,24,2,16,0,5,8,5,0,0,0,37,4,0,28,411,5,0,322,18,2,18,0,2,0,GRASS,2
1,2,25,14,2,21,0,0,29,3,42,0,5,29,3,0,0,0,58,1,0,47,903,5,0,1042,21,6,25,0,6,0,GRASS,1
1,2,9,9,1,2,0,0,6,3,7,0,9,5,2,0,0,0,18,4,0,11,278,9,0,297,14,2,20,0,2,0,GRASS,2
1,2,11,53,1,17,0,0,8,9,9,0,7,8,6,0,0,0,43,4,0,58,815,7,0,708,94,1,42,0,1,0,GRASS,2
1,2,7,24,5,10,0,0,22,1,31,0,2,19,6,0,0,0,33,0,0,40,501,2,0,628,39,10,9,0,10,0,GRASS,1
1,2,26,18,3,16,0,0,33,3,57,0,17,34,4,0,0,0,73,5,0,43,968,17,0,793,32,8,28,0,8,0,GRASS,2
1,2,19,22,4,22,0,0,16,3,16,0,4,12,2,0,0,0,41,3,0,65,666,4,0,816,28,8,29,0,8,0,GRASS,1
1,2,8,18,6,12,0,0,18,1,58,0,5,27,1,0,0,0,31,1,0,55,276,5,0,652,29,20,14,0,20,0,GRASS,1
1,2,0,23,6,13,0,0,32,9,25,0,9,21,2,0,0,0,33,3,0,38,565,9,0,683,27,13,29,0,13,0,GRASS,1
1,2,9,6,0,7,0,0,14,2,16,0,7,12,3,0,0,0,26,3,0,28,447,7,0,312,14,3,21,0,3,0,GRASS,2
1,2,20,36,2,8,0,0,50,2,61,0,10,41,6,0,0,0,82,3,0,38,852,10,0,792,56,6,14,0,6,0,GRASS,1
1,2,15,20,5,14,0,0,32,4,35,0,6,22,10,0,0,0,59,2,0,53,793,6,0,1006,35,13,29,0,13,0,GRASS,1
1,2,8,21,3,21,0,0,15,8,29,0,17,20,0,0,0,0,37,4,0,69,674,17,0,654,32,6,46,0,6,0,GRASS,2
1,2,16,24,1,1,0,0,26,3,15,0,8,10,4,0,0,0,44,2,0,21,632,8,0,611,32,8,28,0,8,0,GRASS,2
1,2,11,23,3,10,0,0,18,1,29,0,3,20,2,0,0,0,37,1,0,38,404,3,0,476,32,8,14,0,8,0,GRASS,1
1,2,15,14,4,10,0,0,23,3,51,0,6,32,1,0,0,0,44,3,0,45,590,6,0,575,19,8,16,0,8,0,GRASS,1
1,2,12,16,1,1,0,0,21,5,21,0,11,12,4,0,0,0,31,4,0,26,527,11,0,317,28,3,22,0,3,0,GRASS,2
1,2,23,50,5,14,0,0,52,6,43,0,8,31,9,0,0,0,70,3,0,85,2526,8,0,2412,70,16,58,0,16,0,GRASS,1
1,2,10,50,3,5,0,0,23,3,19,0,23,12,4,0,0,0,31,6,0,44,688,23,0,679,78,8,32,0,8,0,GRASS,2
1,2,5,20,4,7,0,0,14,2,11,0,3,7,3,0,0,0,17,0,0,27,306,3,0,384,25,5,13,0,5,0,GRASS,1
1,2,17,15,0,6,0,0,18,2,48,0,2,32,1,0,0,0,56,1,0,35,658,2,0,600,22,1,7,0,1,0,GRASS,2
1,2,17,31,6,5,0,0,25,3,26,0,6,12,2,0,0,0,47,2,0,35,426,6,0,604,44,10,20,0,10,0,GRASS,1
1,2,7,11,4,12,0,0,17,0,18,0,0,12,3,0,0,0,34,0,0,35,382,0,0,484,15,6,5,0,6,0,GRASS,1
1,2,3,12,6,4,0,0,15,2,24,0,4,13,2,0,0,0,15,1,0,31,179,4,0,397,14,8,11,0,8,0,GRASS,1
1,2,14,16,1,7,0,0,13,2,32,0,12,23,0,0,0,0,60,6,0,36,430,12,0,332,26,1,16,0,1,0,GRASS,2
1,2,9,24,6,9,0,0,21,1,33,0,11,20,2,0,0,0,34,3,0,45,518,11,0,562,29,7,18,0,7,0,GRASS,1
1,2,12,34,3,16,0,0,30,1,41,0,8,32,3,0,0,0,51,5,0,72,991,8,0,897,39,14,35,0,14,0,GRASS,2
1,2,6,13,5,4,0,0,20,0,25,0,4,13,3,0,0,0,37,0,0,34,238,4,0,341,15,8,8,0,8,0,GRASS,1
1,2,16,19,1,4,0,0,15,3,10,0,12,7,1,0,0,0,35,5,0,23,477,12,0,300,29,8,24,0,8,0,GRASS,2
1,2,17,18,3,20,0,0,27,4,41,0,11,26,4,0,0,0,55,2,0,56,571,11,0,741,25,8,17,0,8,0,GRASS,1
1,2,23,13,0,7,0,0,12,3,18,0,3,16,4,0,0,0,46,3,0,35,522,3,0,374,23,5,17,0,5,0,GRASS,2
1,2,2,14,5,7,0,0,17,3,19,0,8,12,1,0,0,0,14,1,0,50,350,8,0,421,17,9,20,0,9,0,GRASS,1
1,2,3,19,6,2,0,0,20,0,18,0,2,8,2,0,0,0,14,0,0,25,106,2,0,384,25,20,13,0,20,0,GRASS,1
1,2,18,35,2,6,0,0,39,0,32,0,9,26,3,0,0,0,61,3,0,44,912,9,0,1034,40,12,31,0,12,0,GRASS,2
1,2,10,27,3,17,0,0,31,0,38,0,5,28,4,0,0,0,35,2,0,43,788,5,0,756,37,10,27,0,10,0,GRASS,1
1,2,12,10,1,9,0,0,10,2,21,0,11,13,0,0,0,0,31,3,0,28,529,11,0,403,18,3,21,0,3,0,GRASS,2
1,2,11,7,4,9,0,0,42,2,60,0,8,35,2,0,0,0,47,2,0,40,538,8,0,605,14,12,12,0,12,0,GRASS,1
1,2,16,46,4,12,0,0,25,3,29,0,7,21,1,0,0,0,46,2,0,62,639,7,0,784,58,12,38,0,12,0,GRASS,1
1,2,0,6,5,2,0,0,11,4,1,0,3,1,2,0,0,0,7,2,0,23,81,3,0,379,9,9,14,0,9,0,GRASS,1
1,2,7,24,3,0,0,0,30,5,12,0,4,8,2,0,0,0,37,4,0,29,501,4,0,461,35,10,25,0,10,0,GRASS,1
1,2,2,3,5,2,0,0,19,6,16,0,2,10,4,0,0,0,13,2,0,20,191,2,0,358,6,9,12,0,9,0,GRASS,1
1,2,0,2,4,1,0,0,20,8,6,0,11,3,3,0,0,0,12,7,0,16,279,11,0,188,2,6,33,0,6,0,GRASS,2
1,2,2,6,2,4,0,0,9,3,4,0,10,2,3,0,0,0,12,5,0,15,305,10,0,96,13,3,29,0,3,0,GRASS,2
1,2,1,9,6,1,0,0,18,0,21,0,3,15,3,0,0,0,14,3,0,18,169,3,0,315,13,12,16,0,12,0,GRASS,1
1,2,2,7,1,3,0,0,12,2,14,0,8,8,4,0,0,0,17,5,0,18,293,8,0,93,13,2,13,0,2,0,GRASS,2
1,2,2,4,0,4,0,0,10,2,11,0,20,10,3,0,0,0,24,4,0,23,400,20,0,112,9,2,25,0,2,0,GRASS,2
1,2,3,8,4,4,0,0,15,1,13,0,8,8,1,0,0,0,22,3,0,27,335,8,0,482,10,7,16,0,7,0,GRASS,1
1,2,0,9,6,4,0,0,20,0,7,0,2,5,6,0,0,0,7,1,0,19,44,2,0,247,9,14,13,0,14,0,GRASS,1
1,2,0,5,5,3,0,0,15,1,2,0,1,1,8,0,0,0,2,1,0,20,122,1,0,242,6,5,14,0,5,0,GRASS,1
1,2,4,9,1,1,0,0,11,4,9,0,10,8,2,0,0,0,19,5,0,9,271,10,0,72,13,2,15,0,2,0,GRASS,2
1,2,1,12,6,3,0,0,13,1,19,0,6,11,3,0,0,0,17,3,0,24,172,6,0,297,25,12,12,0,12,0,GRASS,1
1,2,1,10,3,1,0,0,25,5,9,0,11,5,3,0,0,0,23,6,0,10,296,11,0,132,17,8,23,0,8,0,GRASS,2
1,2,7,7,3,13,0,0,13,8,21,0,8,14,9,0,0,0,18,3,0,31,433,8,0,355,11,6,24,0,6,0,GRASS,2
1,2,3,3,5,0,0,0,42,6,13,0,12,8,9,0,0,0,23,2,0,13,349,12,0,483,6,9,37,0,9,0,GRASS,1
1,2,6,7,1,6,0,0,20,0,18,0,4,12,5,0,0,0,24,3,0,11,288,4,0,283,9,6,6,0,6,0,GRASS,2
1,2,5,12,6,3,0,0,39,2,9,0,9,4,5,0,0,0,50,6,0,28,591,9,0,662,17,21,21,0,21,0,GRASS,
1,2,1,17,0,1,0,0,11,5,9,0,11,6,4,0,0,0,15,3,0,24,382,11,0,180,21,2,26,0,2,0,GRASS,2
1,2,3,5,3,0,0,0,19,3,16,0,9,11,9,0,0,0,23,6,0,9,292,9,0,124,6,11,14,0,11,0,GRASS,2
1,2,4,11,5,8,0,0,11,10,10,0,8,8,3,0,0,0,17,2,0,37,579,8,0,602,18,8,30,0,8,0,GRASS,1
1,2,10,9,2,0,0,0,31,3,11,0,7,9,12,0,0,0,48,4,0,25,588,7,0,545,16,11,21,0,11,0,GRASS,2
1,2,2,10,4,9,0,0,16,4,13,0,3,7,0,0,0,0,20,1,0,28,215,3,0,243,14,4,17,0,4,0,GRASS,1
1,2,1,6,0,4,0,0,10,1,13,0,7,11,1,0,0,0,18,3,0,13,255,7,0,181,10,0,16,0,0,0,GRASS,2
1,2,4,10,1,4,0,0,11,1,6,0,10,5,2,0,0,0,26,3,0,26,351,10,0,367,15,7,17,0,7,0,GRASS,2
1,2,1,8,3,3,0,0,14,0,14,0,2,10,2,0,0,0,14,0,0,13,39,2,0,177,9,6,0,0,6,0,GRASS,1
1,2,1,3,5,1,0,0,24,3,14,0,6,6,6,0,0,0,17,2,0,8,137,6,0,347,7,11,12,0,11,0,GRASS,1
1,2,1,3,6,2,0,0,24,5,11,0,16,7,4,0,0,0,20,6,0,11,279,16,0,301,6,8,20,0,8,0,GRASS,1
1,2,4,7,3,10,0,0,7,1,8,0,0,6,2,0,0,0,11,0,0,22,157,0,0,198,10,6,8,0,6,0,GRASS,1
1,2,0,3,0,4,0,0,5,3,8,0,10,6,0,0,0,0,16,5,0,14,221,10,0,44,10,3,18,0,3,0,GRASS,2
1,2,3,3,1,2,0,0,13,3,23,0,12,17,3,0,0,0,23,5,0,9,331,12,0,102,8,2,10,0,2,0,GRASS,2
1,2,3,14,2,18,0,0,15,2,17,0,10,10,0,0,0,0,26,4,0,59,561,10,0,572,18,6,33,0,6,0,GRASS,2
1,2,1,7,3,9,0,0,14,5,12,0,7,8,10,0,0,0,10,1,0,33,171,7,0,334,10,6,11,0,6,0,GRASS,1
1,2,2,10,4,4,0,0,16,4,13,0,6,9,8,0,0,0,20,3,0,25,477,6,0,408,15,10,14,0,10,0,GRASS,1
1,2,0,23,5,1,0,0,37,9,15,0,12,11,8,0,0,0,32,6,0,22,754,12,0,768,44,19,38,0,19,0,GRASS,2
1,2,1,1,0,1,0,0,13,3,5,0,6,2,5,0,0,0,16,5,0,10,264,6,0,23,4,4,16,0,4,0,GRASS,2
1,2,0,5,6,3,0,0,8,5,6,0,5,5,2,0,0,0,7,2,0,17,206,5,0,270,8,9,12,0,9,0,GRASS,1
1,2,4,11,3,1,0,0,35,1,15,0,6,10,6,0,0,0,19,3,0,19,485,6,0,415,18,7,14,0,7,0,GRASS,2
1,2,1,5,2,2,0,0,12,3,10,0,15,7,2,0,0,0,12,4,0,9,231,15,0,130,12,5,28,0,5,0,GRASS,2
1,2,5,6,1,0,0,0,21,0,11,0,8,6,4,0,0,0,22,5,0,14,265,8,0,171,10,11,22,0,11,0,GRASS,2
1,2,1,9,5,1,0,0,19,0,9,0,2,4,0,0,0,0,13,0,0,8,36,2,0,231,14,6,6,0,6,0,GRASS,1
1,2,0,11,2,0,0,0,10,1,17,0,11,14,3,0,0,0,25,3,0,12,409,11,0,473,17,8,12,0,8,0,GRASS,2
1,2,2,17,0,0,0,0,5,0,13,0,9,11,0,0,0,0,15,4,0,19,300,9,0,113,25,0,14,0,0,0,GRASS,2
1,2,0,7,4,2,0,0,8,1,1,0,0,0,5,0,0,0,4,0,0,18,66,0,0,193,8,7,3,0,7,0,GRASS,1
1,2,1,11,3,23,0,0,17,1,12,0,6,9,3,0,0,0,21,0,0,54,663,6,0,684,13,5,24,0,5,0,GRASS,1
1,2,0,14,5,6,0,0,7,2,9,0,3,5,1,0,0,0,6,1,0,35,154,3,0,220,19,6,10,0,6,0,GRASS,1
1,2,1,1,0,0,0,0,14,4,13,0,5,6,1,0,0,0,8,4,0,5,236,5,0,138,5,0,20,0,0,0,GRASS,2
1,2,1,3,0,0,0,0,10,6,13,0,7,9,3,0,0,0,15,5,0,7,243,7,0,9,5,2,10,0,2,0,GRASS,2
1,2,3,9,8,7,0,0,21,6,23,0,17,17,7,0,0,0,40,9,0,41,617,17,0,648,16,13,19,0,13,0,GRASS,1
1,2,6,13,1,9,0,0,31,3,12,0,6,9,8,0,0,0,34,1,0,22,565,6,0,573,21,3,10,0,3,0,GRASS,1
1,2,4,5,3,5,0,0,23,3,15,0,9,9,4,0,0,0,33,2,0,26,412,9,0,494,9,12,14,0,12,0,GRASS,1
1,2,1,6,2,1,0,0,19,2,17,0,12,12,3,0,0,0,19,5,0,15,257,12,0,215,9,5,16,0,5,0,GRASS,2
1,2,6,6,2,5,0,0,13,4,10,0,6,7,4,0,0,0,18,4,0,15,353,6,0,167,10,3,15,0,3,0,GRASS,2
1,2,0,5,0,0,0,0,5,4,9,0,9,8,1,0,0,0,19,5,0,10,243,9,0,26,9,0,13,0,0,0,GRASS,2
1,2,0,5,5,1,0,0,30,2,18,0,3,12,10,0,0,0,28,1,0,11,144,3,0,299,6,10,6,0,10,0,GRASS,1
1,2,3,13,7,2,0,0,24,3,20,0,7,13,3,0,0,0,32,2,0,29,419,7,0,469,18,13,12,0,13,0,GRASS,1
1,2,7,11,3,12,0,0,20,3,14,0,4,9,6,0,0,0,24,2,0,35,349,4,0,393,15,7,13,0,7,0,GRASS,1
1,2,4,14,2,3,0,0,33,13,33,0,16,17,4,0,0,0,21,4,0,16,524,16,0,439,19,9,29,0,9,0,GRASS,2
1,2,0,2,6,2,0,0,16,0,19,0,5,9,2,0,0,0,8,2,0,19,103,5,0,242,6,8,11,0,8,0,GRASS,1
1,2,1,5,0,2,0,0,6,3,10,0,8,10,3,0,0,0,19,6,0,11,265,8,0,12,9,3,17,0,3,0,GRASS,2
1,2,2,17,5,10,0,0,13,5,8,0,19,4,3,0,0,0,19,8,0,57,745,19,0,571,23,8,50,0,8,0,GRASS,2
1,2,9,19,6,5,0,0,30,0,38,0,12,24,1,0,0,0,52,5,0,36,595,12,0,636,34,18,22,0,18,0,GRASS,1
1,2,3,6,2,13,0,0,14,0,9,0,1,8,2,0,0,0,21,0,0,27,309,1,0,356,9,4,10,0,4,0,GRASS,1
1,2,7,2,2,4,0,0,18,5,13,0,9,11,3,0,0,0,33,3,0,25,430,9,0,383,6,4,22,0,4,0,GRASS,2
1,2,3,10,1,2,0,0,6,1,15,0,3,13,0,0,0,0,20,3,0,26,281,3,0,238,14,3,14,0,3,0,GRASS,2
1,2,1,8,2,24,0,0,9,0,9,0,2,8,4,0,0,0,14,1,0,45,370,2,0,416,12,4,14,0,4,0,GRASS,1
1,2,17,9,2,2,0,0,36,5,24,0,15,17,4,0,0,0,58,5,0,13,477,15,0,256,14,2,14,0,2,0,GRASS,2
1,2,3,15,3,5,0,0,12,0,24,0,3,18,0,0,0,0,25,0,0,40,375,3,0,551,20,11,20,0,11,0,GRASS,1
1,2,10,17,1,18,0,0,30,2,44,0,17,32,6,0,0,0,60,3,0,43,817,17,0,758,30,3,17,0,3,0,GRASS,2
1,2,21,29,0,5,0,0,12,6,35,0,10,24,2,0,0,0,42,3,0,40,660,10,0,528,42,0,26,0,0,0,GRASS,2
1,2,17,11,0,5,0,0,13,4,17,0,6,13,3,0,0,0,45,3,0,29,518,6,0,487,17,4,13,0,4,0,GRASS,2
1,2,11,28,5,8,0,0,29,1,67,0,5,45,3,0,0,0,48,2,0,60,655,5,0,786,36,16,28,0,16,0,GRASS,1
1,2,36,10,2,11,0,0,43,2,36,0,13,23,5,0,0,0,79,4,0,45,878,13,0,760,16,8,30,0,8,0,GRASS,1
1,2,6,8,0,5,0,0,14,6,15,0,9,11,1,0,0,0,31,3,0,28,477,9,0,326,12,3,24,0,3,0,GRASS,2
1,2,8,25,6,7,0,0,23,6,20,0,3,12,2,0,0,0,28,2,0,31,400,3,0,529,28,12,22,0,12,0,GRASS,1
1,2,4,15,4,19,0,0,13,5,22,0,1,14,2,0,0,0,23,0,0,54,259,1,0,502,23,12,18,0,12,0,GRASS,1
1,2,14,29,2,20,0,0,34,8,30,0,6,19,3,0,0,0,60,1,0,69,917,6,0,882,43,12,30,0,12,0,GRASS,
1,2,4,9,5,15,0,0,28,2,9,0,0,5,2,0,0,0,20,0,0,26,295,0,0,374,12,11,9,0,11,0,GRASS,1
1,2,10,9,1,7,0,0,10,4,11,0,8,9,1,0,0,0,34,6,0,29,450,8,0,193,15,6,23,0,6,0,GRASS,2
1,2,13,25,2,6,0,0,24,3,42,0,11,30,2,0,0,0,53,3,0,32,748,11,0,685,32,7,24,0,7,0,GRASS,2
1,2,12,18,6,5,0,0,37,1,17,0,10,11,2,0,0,0,44,2,0,32,448,10,0,610,27,15,11,0,15,0,GRASS,1
1,2,11,15,2,11,0,0,36,4,23,0,0,13,11,0,0,0,34,0,0,36,534,0,0,601,17,10,14,0,10,0,GRASS,1
1,2,11,9,0,4,0,0,17,3,17,0,21,11,4,0,0,0,39,5,0,17,458,21,0,214,11,4,12,0,4,0,GRASS,2
1,2,8,17,4,3,0,0,29,2,66,0,15,41,3,0,0,0,45,8,0,49,670,15,0,692,22,12,33,0,12,0,GRASS,2
1,2,2,4,0,0,0,0,6,3,13,0,4,11,0,0,0,0,9,3,0,8,134,4,0,126,8,0,12,0,0,0,GRASS,2
1,2,7,7,0,3,0,0,6,1,21,0,8,18,0,0,0,0,32,6,0,14,362,8,0,70,18,0,13,0,0,0,GRASS,2
1,2,2,28,3,18,0,0,10,2,29,0,1,23,3,0,0,0,40,0,0,47,452,1,0,528,40,6,13,0,6,0,GRASS,1
1,2,16,9,1,4,0,0,19,5,9,0,6,6,2,0,0,0,41,4,0,20,419,6,0,288,12,1,18,0,1,0,GRASS,2
1,2,15,22,0,3,0,0,26,1,33,0,10,24,2,0,0,0,40,2,0,28,523,10,0,490,27,4,16,0,4,0,GRASS,2
1,2,9,13,0,7,0,0,26,2,27,0,21,20,3,0,0,0,39,3,0,33,689,21,0,560,19,2,29,0,2,0,GRASS,2
1,2,12,16,1,18,0,0,32,4,38,0,15,33,3,0,0,0,57,2,0,60,1094,15,0,1117,20,13,28,0,13,0,GRASS,2
1,2,11,17,1,5,0,0,16,1,20,0,10,15,2,0,0,0,38,5,0,26,437,10,0,252,24,5,18,0,5,0,GRASS,2
1,2,8,11,4,12,0,0,19,0,17,0,0,14,5,0,0,0,25,0,0,41,368,0,0,579,16,18,12,0,18,0,GRASS,1
1,2,14,14,0,7,0,0,8,3,21,0,8,18,2,0,0,0,44,4,0,22,444,8,0,288,23,0,12,0,0,0,GRASS,2
1,2,2,19,9,11,0,0,31,5,41,0,6,28,3,0,0,0,34,4,0,54,470,6,0,655,24,18,21,0,18,0,GRASS,1
1,2,4,17,2,11,0,0,12,4,18,0,8,15,0,0,0,0,33,5,0,38,571,8,0,358,23,5,21,0,5,0,GRASS,2
1,2,15,8,1,19,0,0,10,1,22,0,11,17,1,0,0,0,55,4,0,33,526,11,0,426,11,1,10,0,1,0,GRASS,2
1,2,2,28,5,6,0,0,30,4,36,0,7,28,1,0,0,0,49,4,0,43,691,7,0,795,45,13,28,0,13,0,GRASS,1
1,2,13,18,1,10,0,0,13,2,22,0,14,18,4,0,0,0,40,4,0,26,517,14,0,320,25,1,9,0,1,0,GRASS,2
1,2,17,14,0,22,0,0,7,4,23,0,5,19,2,0,0,0,40,2,0,48,644,5,0,589,21,4,24,0,4,0,GRASS,2
1,2,5,7,5,2,0,0,28,5,25,0,5,14,5,0,0,0,27,2,0,29,411,5,0,653,9,12,20,0,12,0,GRASS,1
1,2,19,28,2,22,0,0,35,6,33,0,10,24,5,0,0,0,54,2,0,60,1284,10,0,1333,35,18,34,0,18,0,GRASS,2
1,2,13,24,1,13,0,0,13,7,7,0,11,5,0,0,0,0,37,4,0,38,550,11,0,422,38,3,29,0,3,0,GRASS,2
1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,7,0,0,0,0,0,0,GRASS,
1,2,12,34,5,21,0,0,13,5,12,0,10,6,4,0,0,0,42,1,0,74,608,10,0,740,63,6,22,0,6,0,GRASS,1
1,2,17,18,5,21,0,0,30,4,44,0,3,30,6,0,0,0,48,2,0,55,633,3,0,711,20,10,17,0,10,0,GRASS,1
1,2,7,5,0,1,0,0,18,3,14,0,8,8,2,0,0,0,27,3,0,6,245,8,0,175,10,0,13,0,0,0,GRASS,2
1,2,16,50,2,17,0,0,13,2,45,0,8,32,1,0,0,0,57,1,0,72,1054,8,0,1031,79,7,17,0,7,0,GRASS,1
1,2,12,17,2,9,0,0,24,5,14,0,8,10,8,0,0,0,45,3,0,19,365,8,0,350,27,10,14,0,10,0,GRASS,2
1,2,7,13,2,15,0,0,16,4,33,0,2,21,3,0,0,0,25,1,0,53,640,2,0,663,19,9,16,0,9,0,GRASS,1
1,2,10,9,5,7,0,0,21,0,61,0,3,31,3,0,0,0,35,1,0,53,522,3,0,620,12,14,10,0,14,0,GRASS,1
1,2,8,31,2,26,0,0,20,2,29,0,7,23,2,0,0,0,53,4,0,66,908,7,0,934,45,7,27,0,7,0,GRASS,2
1,2,17,8,2,9,0,0,19,3,49,0,2,27,3,0,0,0,39,0,0,38,555,2,0,593,8,5,9,0,5,0,GRASS,1
1,2,11,23,0,1,0,0,14,5,19,0,15,16,1,0,0,0,41,4,0,29,570,15,0,373,35,3,27,0,3,0,GRASS,2
1,2,6,14,5,8,0,0,14,1,19,0,0,12,4,0,0,0,18,0,0,38,175,0,0,408,17,16,3,0,16,0,GRASS,1
1,2,18,24,2,14,0,0,22,3,31,0,10,19,2,0,0,0,43,5,0,42,621,10,0,490,36,10,25,0,10,0,GRASS,2
1,2,19,46,1,15,0,0,23,3,31,0,7,25,1,0,0,0,60,1,0,73,987,7,0,937,59,8,25,0,8,0,GRASS,2
1,2,11,15,3,19,0,0,19,3,31,0,18,22,5,0,0,0,50,5,0,45,567,18,0,546,26,14,12,0,14,0,GRASS,2
1,2,15,30,7,6,0,0,34,8,46,0,9,32,2,0,0,0,56,5,0,34,726,9,0,971,45,24,39,0,24,0,GRASS,1
1,2,5,4,0,3,0,0,6,0,6,0,9,5,1,0,0,0,21,6,0,8,195,9,0,34,14,0,10,0,0,0,GRASS,2
1,2,10,13,0,14,0,0,12,5,12,0,9,6,4,0,0,0,29,4,0,44,547,9,0,459,20,0,27,0,0,0,GRASS,2
1,2,8,29,6,4,0,0,23,2,16,0,5,8,6,0,0,0,27,1,0,23,280,5,0,394,41,9,16,0,9,0,GRASS,1
1,2,30,9,1,18,0,0,15,3,9,0,5,8,3,0,0,0,59,3,0,32,490,5,0,562,13,1,18,0,1,0,GRASS,2
1,2,14,15,6,9,0,0,20,0,52,0,9,34,6,0,0,0,44,3,0,47,490,9,0,523,25,7,16,0,7,0,GRASS,1
1,2,7,11,0,9,0,0,7,4,14,0,7,13,3,0,0,0,29,4,0,25,404,7,0,279,19,1,19,0,1,0,GRASS,2
1,2,9,14,1,1,0,0,38,1,55,0,11,35,2,0,0,0,39,3,0,27,646,11,0,593,20,5,18,0,5,0,GRASS,2
1,2,4,19,1,14,0,0,11,9,29,0,11,23,2,0,0,0,31,4,0,34,535,11,0,399,29,4,27,0,4,0,GRASS,2
1,2,9,18,1,6,0,0,14,1,24,0,7,18,0,0,0,0,40,5,0,34,520,7,0,370,24,3,25,0,3,0,GRASS,2
1,2,4,11,6,13,0,0,26,3,30,0,7,14,2,0,0,0,25,2,0,40,399,7,0,595,16,13,16,0,13,0,GRASS,1
1,2,24,9,1,19,0,0,42,2,43,0,15,28,5,0,0,0,68,3,0,43,947,15,0,865,18,7,31,0,7,0,GRASS,2
1,2,14,26,5,7,0,0,32,3,44,0,6,25,3,0,0,0,47,0,0,53,629,6,0,784,36,15,25,0,15,0,GRASS,1
1,2,9,18,0,5,0,0,15,4,25,0,11,15,1,0,0,0,36,2,0,36,580,11,0,495,24,2,20,0,2,0,GRASS,2
1,2,11,21,3,16,0,0,19,8,36,0,12,25,3,0,0,0,57,3,0,54,743,12,0,697,28,9,26,0,9,0,GRASS,1
1,2,9,9,4,9,0,0,12,4,41,0,2,25,3,0,0,0,26,1,0,42,374,2,0,453,11,14,13,0,14,0,GRASS,1
1,2,15,31,2,1,0,0,16,1,30,0,10,25,4,0,0,0,45,5,0,33,528,10,0,462,41,5,20,0,5,0,GRASS,2
1,2,6,7,4,16,0,0,25,1,23,0,2,17,4,0,0,0,31,2,0,36,499,2,0,504,9,10,13,0,10,0,GRASS,1
1,2,12,25,0,8,0,0,11,2,19,0,8,15,0,0,0,0,42,3,0,41,514,8,0,490,29,2,22,0,2,0,GRASS,2
1,2,30,27,0,9,0,0,14,3,8,0,10,7,9,0,0,0,58,3,0,32,484,10,0,537,46,6,11,0,6,0,GRASS,2
